order_id,product_id,unit_price,quantity,discount,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at,order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at
10712,56,38,30,0,2025-04-06 22:48:08.507795,2025-04-06 22:48:08.899514,2025-04-06 22:48:08.816568,,1743979688900,,1743979688690,10712,HUNGO,3,1997-10-21,1997-11-18,1997-10-31,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-04-06 22:48:08.544366,2025-04-06 22:48:09.029746,2025-04-06 22:48:08.981220,,1743979689030,,1743979688690
10713,46,12,24,0,2025-04-06 22:48:08.507897,2025-04-06 22:48:08.899763,2025-04-06 22:48:08.816568,,1743979688900,,1743979688690,10713,SAVEA,1,1997-10-22,1997-11-19,1997-10-24,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-04-06 22:48:08.544423,2025-04-06 22:48:09.029841,2025-04-06 22:48:08.981220,,1743979689030,,1743979688690
10714,58,13.25,12,0.25,2025-04-06 22:48:08.508002,2025-04-06 22:48:08.900100,2025-04-06 22:48:08.816568,,1743979688900,,1743979688690,10714,SAVEA,5,1997-10-22,1997-11-19,1997-10-27,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-04-06 22:48:08.544461,2025-04-06 22:48:09.029937,2025-04-06 22:48:08.981220,,1743979689030,,1743979688690
10715,71,21.5,30,0,2025-04-06 22:48:08.508043,2025-04-06 22:48:08.900235,2025-04-06 22:48:08.816568,,1743979688900,,1743979688690,10715,BONAP,3,1997-10-23,1997-11-06,1997-10-29,1,63.2,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-04-06 22:48:08.544495,2025-04-06 22:48:09.030037,2025-04-06 22:48:08.981220,,1743979689030,,1743979688690
10716,61,28.5,10,0,2025-04-06 22:48:08.508106,2025-04-06 22:48:08.900422,2025-04-06 22:48:08.816568,,1743979688900,,1743979688690,10716,RANCH,4,1997-10-24,1997-11-21,1997-10-27,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,2025-04-06 22:48:08.544533,2025-04-06 22:48:09.030133,2025-04-06 22:48:08.981220,,1743979689030,,1743979688690
10717,69,36,25,0.05,2025-04-06 22:48:08.508168,2025-04-06 22:48:08.900622,2025-04-06 22:48:08.816568,,1743979688901,,1743979688690,10717,FRANK,1,1997-10-24,1997-11-21,1997-10-29,2,59.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,2025-04-06 22:48:08.544567,2025-04-06 22:48:09.030231,2025-04-06 22:48:08.981220,,1743979689030,,1743979688690
10718,62,49.3,20,0,2025-04-06 22:48:08.508252,2025-04-06 22:48:08.900881,2025-04-06 22:48:08.816568,,1743979688901,,1743979688690,10718,KOENE,1,1997-10-27,1997-11-24,1997-10-29,3,170.88,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,2025-04-06 22:48:08.544600,2025-04-06 22:48:09.030327,2025-04-06 22:48:08.981220,,1743979689030,,1743979688690
10719,54,7.45,40,0.25,2025-04-06 22:48:08.508315,2025-04-06 22:48:08.901069,2025-04-06 22:48:08.816568,,1743979688901,,1743979688690,10719,LETSS,8,1997-10-27,1997-11-24,1997-11-05,2,51.44,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,2025-04-06 22:48:08.544634,2025-04-06 22:48:09.030423,2025-04-06 22:48:08.981220,,1743979689030,,1743979688690
10720,71,21.5,8,0,2025-04-06 22:48:08.508357,2025-04-06 22:48:08.901208,2025-04-06 22:48:08.816568,,1743979688901,,1743979688690,10720,QUEDE,8,1997-10-28,1997-11-11,1997-11-05,2,9.53,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,2025-04-06 22:48:08.544666,2025-04-06 22:48:09.030545,2025-04-06 22:48:08.981220,,1743979689031,,1743979688690
10721,44,19.45,50,0.05,2025-04-06 22:48:08.508379,2025-04-06 22:48:08.901271,2025-04-06 22:48:08.816568,,1743979688901,,1743979688690,10721,QUICK,5,1997-10-29,1997-11-26,1997-10-31,3,48.92,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-04-06 22:48:08.544700,2025-04-06 22:48:09.030648,2025-04-06 22:48:08.981220,,1743979689031,,1743979688690
10722,75,7.75,42,0,2025-04-06 22:48:08.508463,2025-04-06 22:48:08.901521,2025-04-06 22:48:08.816568,,1743979688902,,1743979688690,10722,SAVEA,8,1997-10-29,1997-12-10,1997-11-04,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-04-06 22:48:08.544734,2025-04-06 22:48:09.030750,2025-04-06 22:48:08.981220,,1743979689031,,1743979688690
10723,26,31.23,15,0,2025-04-06 22:48:08.508484,2025-04-06 22:48:08.901584,2025-04-06 22:48:08.816568,,1743979688902,,1743979688690,10723,WHITC,3,1997-10-30,1997-11-27,1997-11-25,1,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2025-04-06 22:48:08.544767,2025-04-06 22:48:09.030853,2025-04-06 22:48:08.981220,,1743979689031,,1743979688690
10724,61,28.5,5,0,2025-04-06 22:48:08.508527,2025-04-06 22:48:08.901709,2025-04-06 22:48:08.816568,,1743979688902,,1743979688690,10724,MEREP,8,1997-10-30,1997-12-11,1997-11-05,2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,2025-04-06 22:48:08.544801,2025-04-06 22:48:09.030969,2025-04-06 22:48:08.981220,,1743979689031,,1743979688690
10725,55,24,6,0,2025-04-06 22:48:08.508591,2025-04-06 22:48:08.901897,2025-04-06 22:48:08.816568,,1743979688902,,1743979688690,10725,FAMIA,4,1997-10-31,1997-11-28,1997-11-05,3,10.83,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,2025-04-06 22:48:08.544845,2025-04-06 22:48:09.031077,2025-04-06 22:48:08.981220,,1743979689031,,1743979688690
10726,11,21,5,0,2025-04-06 22:48:08.508633,2025-04-06 22:48:08.902024,2025-04-06 22:48:08.816568,,1743979688902,,1743979688690,10726,EASTC,4,1997-11-03,1997-11-17,1997-12-05,1,16.56,Eastern Connection,35 King George,London,,WX3 6FW,UK,2025-04-06 22:48:08.544883,2025-04-06 22:48:09.031174,2025-04-06 22:48:08.981220,,1743979689031,,1743979688690
10727,59,55,10,0.05,2025-04-06 22:48:08.508696,2025-04-06 22:48:08.902218,2025-04-06 22:48:08.816568,,1743979688902,,1743979688690,10727,REGGC,2,1997-11-03,1997-12-01,1997-12-05,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,2025-04-06 22:48:08.544962,2025-04-06 22:48:09.031271,2025-04-06 22:48:08.981220,,1743979689031,,1743979688690
10728,60,34,15,0,2025-04-06 22:48:08.508781,2025-04-06 22:48:08.902471,2025-04-06 22:48:08.816568,,1743979688902,,1743979688690,10728,QUEEN,4,1997-11-04,1997-12-02,1997-11-11,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,2025-04-06 22:48:08.545009,2025-04-06 22:48:09.031384,2025-04-06 22:48:08.981220,,1743979689031,,1743979688690
10729,50,16.25,40,0,2025-04-06 22:48:08.508843,2025-04-06 22:48:08.902662,2025-04-06 22:48:08.816568,,1743979688903,,1743979688690,10729,LINOD,8,1997-11-04,1997-12-16,1997-11-14,3,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,2025-04-06 22:48:08.545046,2025-04-06 22:48:09.031484,2025-04-06 22:48:08.981220,,1743979689031,,1743979688690
10730,65,21.05,10,0.05,2025-04-06 22:48:08.508904,2025-04-06 22:48:08.902850,2025-04-06 22:48:08.816568,,1743979688903,,1743979688690,10730,BONAP,5,1997-11-05,1997-12-03,1997-11-14,1,20.12,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-04-06 22:48:08.545085,2025-04-06 22:48:09.031581,2025-04-06 22:48:08.981220,,1743979689032,,1743979688690
10731,51,53,30,0.05,2025-04-06 22:48:08.508944,2025-04-06 22:48:08.902975,2025-04-06 22:48:08.816568,,1743979688903,,1743979688690,10731,CHOPS,7,1997-11-06,1997-12-04,1997-11-14,1,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,2025-04-06 22:48:08.545119,2025-04-06 22:48:09.031678,2025-04-06 22:48:08.981220,,1743979689032,,1743979688690
10732,76,18,20,0,2025-04-06 22:48:08.508965,2025-04-06 22:48:08.903038,2025-04-06 22:48:08.816568,,1743979688903,,1743979688690,10732,BONAP,3,1997-11-06,1997-12-04,1997-11-07,1,16.97,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-04-06 22:48:08.545153,2025-04-06 22:48:09.031775,2025-04-06 22:48:08.981220,,1743979689032,,1743979688690
10733,52,7,25,0,2025-04-06 22:48:08.509026,2025-04-06 22:48:08.903231,2025-04-06 22:48:08.816568,,1743979688903,,1743979688690,10733,BERGS,1,1997-11-07,1997-12-05,1997-11-10,3,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,2025-04-06 22:48:08.545186,2025-04-06 22:48:09.031873,2025-04-06 22:48:08.981220,,1743979689032,,1743979688690
10734,76,18,20,0,2025-04-06 22:48:08.509089,2025-04-06 22:48:08.903419,2025-04-06 22:48:08.816568,,1743979688903,,1743979688690,10734,GOURL,2,1997-11-07,1997-12-05,1997-11-12,3,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,2025-04-06 22:48:08.545219,2025-04-06 22:48:09.031971,2025-04-06 22:48:08.981220,,1743979689032,,1743979688690
10735,77,13,2,0.1,2025-04-06 22:48:08.509132,2025-04-06 22:48:08.903544,2025-04-06 22:48:08.816568,,1743979688904,,1743979688690,10735,LETSS,6,1997-11-10,1997-12-08,1997-11-21,2,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,2025-04-06 22:48:08.545253,2025-04-06 22:48:09.032067,2025-04-06 22:48:08.981220,,1743979689032,,1743979688690
10736,75,7.75,20,0,2025-04-06 22:48:08.509173,2025-04-06 22:48:08.903669,2025-04-06 22:48:08.816568,,1743979688904,,1743979688690,10736,HUNGO,9,1997-11-11,1997-12-09,1997-11-21,2,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2025-04-06 22:48:08.545286,2025-04-06 22:48:09.032166,2025-04-06 22:48:08.981220,,1743979689032,,1743979688690
10737,41,9.65,12,0,2025-04-06 22:48:08.509214,2025-04-06 22:48:08.903795,2025-04-06 22:48:08.816568,,1743979688904,,1743979688690,10737,VINET,2,1997-11-11,1997-12-09,1997-11-18,2,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,2025-04-06 22:48:08.545320,2025-04-06 22:48:09.032263,2025-04-06 22:48:08.981220,,1743979689032,,1743979688690
10738,16,17.45,3,0,2025-04-06 22:48:08.509235,2025-04-06 22:48:08.903860,2025-04-06 22:48:08.816568,,1743979688904,,1743979688690,10738,SPECD,2,1997-11-12,1997-12-10,1997-11-18,1,2.91,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,2025-04-06 22:48:08.545353,2025-04-06 22:48:09.032361,2025-04-06 22:48:08.981220,,1743979689032,,1743979688690
10739,52,7,18,0,2025-04-06 22:48:08.509277,2025-04-06 22:48:08.903984,2025-04-06 22:48:08.816568,,1743979688904,,1743979688690,10739,VINET,3,1997-11-12,1997-12-10,1997-11-17,3,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,2025-04-06 22:48:08.545386,2025-04-06 22:48:09.032459,2025-04-06 22:48:08.981220,,1743979689032,,1743979688690
10740,56,38,14,0.2,2025-04-06 22:48:08.509360,2025-04-06 22:48:08.904236,2025-04-06 22:48:08.816568,,1743979688904,,1743979688690,10740,WHITC,4,1997-11-13,1997-12-11,1997-11-25,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,2025-04-06 22:48:08.545419,2025-04-06 22:48:09.032557,2025-04-06 22:48:08.981220,,1743979689033,,1743979688690
10741,2,19,15,0.2,2025-04-06 22:48:08.509380,2025-04-06 22:48:08.904298,2025-04-06 22:48:08.816568,,1743979688904,,1743979688690,10741,AROUT,4,1997-11-14,1997-11-28,1997-11-18,3,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-04-06 22:48:08.545453,2025-04-06 22:48:09.032655,2025-04-06 22:48:08.981220,,1743979689033,,1743979688690
10742,72,34.8,35,0,2025-04-06 22:48:08.509443,2025-04-06 22:48:08.904487,2025-04-06 22:48:08.816568,,1743979688904,,1743979688690,10742,BOTTM,3,1997-11-14,1997-12-12,1997-11-18,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2025-04-06 22:48:08.545486,2025-04-06 22:48:09.032756,2025-04-06 22:48:08.981220,,1743979689033,,1743979688690
10743,46,12,28,0.05,2025-04-06 22:48:08.509464,2025-04-06 22:48:08.904549,2025-04-06 22:48:08.816568,,1743979688905,,1743979688690,10743,AROUT,1,1997-11-17,1997-12-15,1997-11-21,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-04-06 22:48:08.545520,2025-04-06 22:48:09.032857,2025-04-06 22:48:08.981220,,1743979689033,,1743979688690
10744,40,18.4,50,0.2,2025-04-06 22:48:08.509485,2025-04-06 22:48:08.904613,2025-04-06 22:48:08.816568,,1743979688905,,1743979688690,10744,VAFFE,6,1997-11-17,1997-12-15,1997-11-24,1,69.19,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,2025-04-06 22:48:08.545553,2025-04-06 22:48:09.032956,2025-04-06 22:48:08.981220,,1743979689033,,1743979688690
10745,72,34.8,7,0,2025-04-06 22:48:08.509568,2025-04-06 22:48:08.904872,2025-04-06 22:48:08.816568,,1743979688905,,1743979688690,10745,QUICK,9,1997-11-18,1997-12-16,1997-11-27,1,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-04-06 22:48:08.545586,2025-04-06 22:48:09.033052,2025-04-06 22:48:08.981220,,1743979689033,,1743979688690
10746,69,36,40,0,2025-04-06 22:48:08.509655,2025-04-06 22:48:08.905123,2025-04-06 22:48:08.816568,,1743979688905,,1743979688690,10746,CHOPS,1,1997-11-19,1997-12-17,1997-11-21,3,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,2025-04-06 22:48:08.545619,2025-04-06 22:48:09.033157,2025-04-06 22:48:08.981220,,1743979689033,,1743979688690
10747,69,36,30,0,2025-04-06 22:48:08.509757,2025-04-06 22:48:08.905392,2025-04-06 22:48:08.816568,,1743979688905,,1743979688690,10747,PICCO,6,1997-11-19,1997-12-17,1997-11-26,1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,2025-04-06 22:48:08.545652,2025-04-06 22:48:09.033260,2025-04-06 22:48:08.981220,,1743979689033,,1743979688690
10748,56,38,28,0,2025-04-06 22:48:08.509847,2025-04-06 22:48:08.905584,2025-04-06 22:48:08.816568,,1743979688906,,1743979688690,10748,SAVEA,3,1997-11-20,1997-12-18,1997-11-28,1,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-04-06 22:48:08.545685,2025-04-06 22:48:09.033358,2025-04-06 22:48:08.981220,,1743979689033,,1743979688690
10749,76,18,10,0,2025-04-06 22:48:08.509915,2025-04-06 22:48:08.905790,2025-04-06 22:48:08.816568,,1743979688906,,1743979688690,10749,ISLAT,4,1997-11-20,1997-12-18,1997-12-19,2,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,2025-04-06 22:48:08.545719,2025-04-06 22:48:09.033454,2025-04-06 22:48:08.981220,,1743979689033,,1743979688690
10750,59,55,25,0.15,2025-04-06 22:48:08.509996,2025-04-06 22:48:08.905993,2025-04-06 22:48:08.816568,,1743979688906,,1743979688690,10750,WARTH,9,1997-11-21,1997-12-19,1997-11-24,1,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,2025-04-06 22:48:08.545752,2025-04-06 22:48:09.033552,2025-04-06 22:48:08.981220,,1743979689034,,1743979688690
10751,73,15,15,0,2025-04-06 22:48:08.510100,2025-04-06 22:48:08.906266,2025-04-06 22:48:08.816568,,1743979688906,,1743979688690,10751,RICSU,3,1997-11-24,1997-12-22,1997-12-03,3,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,2025-04-06 22:48:08.545785,2025-04-06 22:48:09.033649,2025-04-06 22:48:08.981220,,1743979689034,,1743979688690
10752,69,36,3,0,2025-04-06 22:48:08.510142,2025-04-06 22:48:08.906392,2025-04-06 22:48:08.816568,,1743979688906,,1743979688690,10752,NORTS,2,1997-11-24,1997-12-22,1997-11-28,3,1.39,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,2025-04-06 22:48:08.545818,2025-04-06 22:48:09.033748,2025-04-06 22:48:08.981220,,1743979689034,,1743979688690
10753,74,10,5,0,2025-04-06 22:48:08.510184,2025-04-06 22:48:08.906522,2025-04-06 22:48:08.816568,,1743979688907,,1743979688690,10753,FRANS,3,1997-11-25,1997-12-23,1997-11-27,1,7.7,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,2025-04-06 22:48:08.545851,2025-04-06 22:48:09.033845,2025-04-06 22:48:08.981220,,1743979689034,,1743979688690
10754,40,18.4,3,0,2025-04-06 22:48:08.510205,2025-04-06 22:48:08.906585,2025-04-06 22:48:08.816568,,1743979688907,,1743979688690,10754,MAGAA,6,1997-11-25,1997-12-23,1997-11-27,3,2.38,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,2025-04-06 22:48:08.545884,2025-04-06 22:48:09.033942,2025-04-06 22:48:08.981220,,1743979689034,,1743979688690
10755,69,36,25,0.25,2025-04-06 22:48:08.510288,2025-04-06 22:48:08.906841,2025-04-06 22:48:08.816568,,1743979688907,,1743979688690,10755,BONAP,4,1997-11-26,1997-12-24,1997-11-28,2,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,2025-04-06 22:48:08.545917,2025-04-06 22:48:09.034040,2025-04-06 22:48:08.981220,,1743979689034,,1743979688690
10756,69,36,20,0.2,2025-04-06 22:48:08.510373,2025-04-06 22:48:08.907093,2025-04-06 22:48:08.816568,,1743979688907,,1743979688690,10756,SPLIR,8,1997-11-27,1997-12-25,1997-12-02,2,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,2025-04-06 22:48:08.545949,2025-04-06 22:48:09.034137,2025-04-06 22:48:08.981220,,1743979689034,,1743979688690
10757,64,33.25,24,0,2025-04-06 22:48:08.510457,2025-04-06 22:48:08.907348,2025-04-06 22:48:08.816568,,1743979688907,,1743979688690,10757,SAVEA,6,1997-11-27,1997-12-25,1997-12-15,1,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,2025-04-06 22:48:08.545982,2025-04-06 22:48:09.034242,2025-04-06 22:48:08.981220,,1743979689034,,1743979688690
10758,70,15,40,0,2025-04-06 22:48:08.510520,2025-04-06 22:48:08.907545,2025-04-06 22:48:08.816568,,1743979688908,,1743979688690,10758,RICSU,3,1997-11-28,1997-12-26,1997-12-04,3,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,2025-04-06 22:48:08.546015,2025-04-06 22:48:09.034339,2025-04-06 22:48:08.981220,,1743979689034,,1743979688690
10759,32,32,10,0,2025-04-06 22:48:08.510541,2025-04-06 22:48:08.907608,2025-04-06 22:48:08.816568,,1743979688908,,1743979688690,10759,ANATR,3,1997-11-28,1997-12-26,1997-12-12,3,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,2025-04-06 22:48:08.546049,2025-04-06 22:48:09.034437,2025-04-06 22:48:08.981220,,1743979689034,,1743979688690
10760,43,46,30,0.25,2025-04-06 22:48:08.510604,2025-04-06 22:48:08.907798,2025-04-06 22:48:08.816568,,1743979688908,,1743979688690,10760,MAISD,4,1997-12-01,1997-12-29,1997-12-10,1,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,2025-04-06 22:48:08.546083,2025-04-06 22:48:09.034537,2025-04-06 22:48:08.981220,,1743979689035,,1743979688690
10761,75,7.75,18,0,2025-04-06 22:48:08.510646,2025-04-06 22:48:08.907923,2025-04-06 22:48:08.816568,,1743979688908,,1743979688690,10761,RATTC,5,1997-12-02,1997-12-30,1997-12-08,2,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,2025-04-06 22:48:08.546116,2025-04-06 22:48:09.034635,2025-04-06 22:48:08.981220,,1743979689035,,1743979688690
10762,56,38,60,0,2025-04-06 22:48:08.510730,2025-04-06 22:48:08.908173,2025-04-06 22:48:08.816568,,1743979688908,,1743979688690,10762,FOLKO,3,1997-12-02,1997-12-30,1997-12-09,1,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-04-06 22:48:08.546149,2025-04-06 22:48:09.034733,2025-04-06 22:48:08.981220,,1743979689035,,1743979688690
10763,24,4.5,20,0,2025-04-06 22:48:08.510795,2025-04-06 22:48:08.908381,2025-04-06 22:48:08.816568,,1743979688908,,1743979688690,10763,FOLIG,3,1997-12-03,1997-12-31,1997-12-08,3,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,2025-04-06 22:48:08.546182,2025-04-06 22:48:09.034832,2025-04-06 22:48:08.981220,,1743979689035,,1743979688690
10764,39,18,130,0.1,2025-04-06 22:48:08.510838,2025-04-06 22:48:08.908526,2025-04-06 22:48:08.816568,,1743979688909,,1743979688690,10764,ERNSH,6,1997-12-03,1997-12-31,1997-12-08,3,145.45,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-04-06 22:48:08.546216,2025-04-06 22:48:09.034929,2025-04-06 22:48:08.981220,,1743979689035,,1743979688690
10765,65,21.05,80,0.1,2025-04-06 22:48:08.510859,2025-04-06 22:48:08.908592,2025-04-06 22:48:08.816568,,1743979688909,,1743979688690,10765,QUICK,3,1997-12-04,1998-01-01,1997-12-09,3,42.74,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,2025-04-06 22:48:08.546249,2025-04-06 22:48:09.035031,2025-04-06 22:48:08.981220,,1743979689035,,1743979688690
10766,68,12.5,40,0,2025-04-06 22:48:08.510923,2025-04-06 22:48:08.908780,2025-04-06 22:48:08.816568,,1743979688909,,1743979688690,10766,OTTIK,4,1997-12-05,1998-01-02,1997-12-09,1,157.55,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,2025-04-06 22:48:08.546282,2025-04-06 22:48:09.035129,2025-04-06 22:48:08.981220,,1743979689035,,1743979688690
10767,42,14,2,0,2025-04-06 22:48:08.510945,2025-04-06 22:48:08.908852,2025-04-06 22:48:08.816568,,1743979688909,,1743979688690,10767,SUPRD,4,1997-12-05,1998-01-02,1997-12-15,3,1.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,2025-04-06 22:48:08.546315,2025-04-06 22:48:09.035226,2025-04-06 22:48:08.981220,,1743979689035,,1743979688690
10768,71,21.5,12,0,2025-04-06 22:48:08.511030,2025-04-06 22:48:08.909103,2025-04-06 22:48:08.816568,,1743979688909,,1743979688690,10768,AROUT,3,1997-12-08,1998-01-05,1997-12-15,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-04-06 22:48:08.546348,2025-04-06 22:48:09.035329,2025-04-06 22:48:08.981220,,1743979689035,,1743979688690
10769,62,49.3,15,0,2025-04-06 22:48:08.511114,2025-04-06 22:48:08.909354,2025-04-06 22:48:08.816568,,1743979688909,,1743979688690,10769,VAFFE,3,1997-12-08,1998-01-05,1997-12-12,1,65.06,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,2025-04-06 22:48:08.546381,2025-04-06 22:48:09.035426,2025-04-06 22:48:08.981220,,1743979689035,,1743979688690
10770,11,21,15,0.25,2025-04-06 22:48:08.511135,2025-04-06 22:48:08.909416,2025-04-06 22:48:08.816568,,1743979688909,,1743979688690,10770,HANAR,8,1997-12-09,1998-01-06,1997-12-17,3,5.32,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,2025-04-06 22:48:08.546414,2025-04-06 22:48:09.035523,2025-04-06 22:48:08.981220,,1743979689036,,1743979688690
10771,71,21.5,16,0,2025-04-06 22:48:08.511155,2025-04-06 22:48:08.909478,2025-04-06 22:48:08.816568,,1743979688909,,1743979688690,10771,ERNSH,9,1997-12-10,1998-01-07,1998-01-02,2,11.19,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-04-06 22:48:08.546447,2025-04-06 22:48:09.035620,2025-04-06 22:48:08.981220,,1743979689036,,1743979688690
10772,59,55,25,0,2025-04-06 22:48:08.511197,2025-04-06 22:48:08.909608,2025-04-06 22:48:08.816568,,1743979688910,,1743979688690,10772,LEHMS,3,1997-12-10,1998-01-07,1997-12-19,2,91.28,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,2025-04-06 22:48:08.546480,2025-04-06 22:48:09.035717,2025-04-06 22:48:08.981220,,1743979689036,,1743979688690
10773,75,7.75,7,0.2,2025-04-06 22:48:08.511259,2025-04-06 22:48:08.909795,2025-04-06 22:48:08.816568,,1743979688910,,1743979688690,10773,ERNSH,1,1997-12-11,1998-01-08,1997-12-16,3,96.43,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-04-06 22:48:08.546513,2025-04-06 22:48:09.035814,2025-04-06 22:48:08.981220,,1743979689036,,1743979688690
10774,66,17,50,0,2025-04-06 22:48:08.511302,2025-04-06 22:48:08.909920,2025-04-06 22:48:08.816568,,1743979688910,,1743979688690,10774,FOLKO,4,1997-12-11,1997-12-25,1997-12-12,1,48.2,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,2025-04-06 22:48:08.546546,2025-04-06 22:48:09.035911,2025-04-06 22:48:08.981220,,1743979689036,,1743979688690
10775,67,14,3,0,2025-04-06 22:48:08.511344,2025-04-06 22:48:08.910046,2025-04-06 22:48:08.816568,,1743979688910,,1743979688690,10775,THECR,7,1997-12-12,1998-01-09,1997-12-26,1,20.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,2025-04-06 22:48:08.546579,2025-04-06 22:48:09.036008,2025-04-06 22:48:08.981220,,1743979689036,,1743979688690
10776,51,53,120,0.05,2025-04-06 22:48:08.511429,2025-04-06 22:48:08.910320,2025-04-06 22:48:08.816568,,1743979688910,,1743979688690,10776,ERNSH,1,1997-12-15,1998-01-12,1997-12-18,3,351.53,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,2025-04-06 22:48:08.546612,2025-04-06 22:48:09.036105,2025-04-06 22:48:08.981220,,1743979689036,,1743979688690
